tahun;status;kdurus;nmurus;kdskpd;nmskpd;kdsubunit;nmsubunit;kdbidurus;nmbidurus;kdprog;nmprog;kdgiat;nmgiat;kdsubgiat;nmsubgiat;kdsdana;nmsdana;kdrek;nmrek;jml;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0025;Pembinaan Minat, Bakat dan Kreativitas Siswa;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.01.001.00024;Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor;1660000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0025;Pembinaan Minat, Bakat dan Kreativitas Siswa;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.01.001.00052;Belanja Makanan dan Minuman Rapat;5160000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0025;Pembinaan Minat, Bakat dan Kreativitas Siswa;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.04.001.00001;Belanja Perjalanan Dinas Biasa;3000000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0025;Pembinaan Minat, Bakat dan Kreativitas Siswa;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.04.001.00003;Belanja Perjalanan Dinas Dalam Kota;2940000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0026;Penyediaan Pendidik dan Tenaga Kependidikan bagi Satuan Pendidikan Sekolah Dasar;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.02.001.00083;Belanja jasa Pegawai Pemerintah dengan Perjanjian Kerja (PPPK) Paruh Waktu pada jabatan guru;312480000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0026;Penyediaan Pendidik dan Tenaga Kependidikan bagi Satuan Pendidikan Sekolah Dasar;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.02.001.00084;Belanja jasa Pegawai Pemerintah dengan Perjanjian Kerja (PPPK) Paruh Waktu pada jabatan tenaga kependidikan;2315520000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0026;Penyediaan Pendidik dan Tenaga Kependidikan bagi Satuan Pendidikan Sekolah Dasar;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.02.002.00006;Belanja Iuran Jaminan Kecelakaan Kerja bagi Non ASN;18706260;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0026;Penyediaan Pendidik dan Tenaga Kependidikan bagi Satuan Pendidikan Sekolah Dasar;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.02.002.00007;Belanja Iuran Jaminan Kematian bagi Non ASN;23383740;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0026;Penyediaan Pendidik dan Tenaga Kependidikan bagi Satuan Pendidikan Sekolah Dasar;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.04.001.00003;Belanja Perjalanan Dinas Dalam Kota;64800000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0027;Pengembangan Karir Pendidik dan Tenaga Kependidikan pada Satuan Pendidikan Sekolah Dasar;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.04.001.00004;Belanja Perjalanan Dinas Paket Meeting Dalam Kota;24000000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0027;Pengembangan Karir Pendidik dan Tenaga Kependidikan pada Satuan Pendidikan Sekolah Dasar;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.01.001.00024;Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor;3295000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0027;Pengembangan Karir Pendidik dan Tenaga Kependidikan pada Satuan Pendidikan Sekolah Dasar;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.01.001.00025;Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover;2340000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0027;Pengembangan Karir Pendidik dan Tenaga Kependidikan pada Satuan Pendidikan Sekolah Dasar;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.01.001.00029;Belanja Alat/Bahan untuk Kegiatan Kantor-Bahan Komputer;904200;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0027;Pengembangan Karir Pendidik dan Tenaga Kependidikan pada Satuan Pendidikan Sekolah Dasar;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.01.001.00052;Belanja Makanan dan Minuman Rapat;11490000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0027;Pengembangan Karir Pendidik dan Tenaga Kependidikan pada Satuan Pendidikan Sekolah Dasar;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.02.001.00003;Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, dan Panitia;32400000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0027;Pengembangan Karir Pendidik dan Tenaga Kependidikan pada Satuan Pendidikan Sekolah Dasar;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.02.001.00048;Belanja Jasa Kontribusi Asosiasi;90000000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0027;Pengembangan Karir Pendidik dan Tenaga Kependidikan pada Satuan Pendidikan Sekolah Dasar;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.04.001.00001;Belanja Perjalanan Dinas Biasa;27000000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0027;Pengembangan Karir Pendidik dan Tenaga Kependidikan pada Satuan Pendidikan Sekolah Dasar;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.04.001.00004;Belanja Perjalanan Dinas Paket Meeting Dalam Kota;51000000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0027;Pengembangan Karir Pendidik dan Tenaga Kependidikan pada Satuan Pendidikan Sekolah Dasar;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.04.001.00005;Belanja Perjalanan Dinas Paket Meeting Luar Kota;90000000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0029;Pengelolaan Dana BOS Sekolah Dasar;2.2.01.09.002.00026;DAK Non Fisik-Dana BOSP-BOS Reguler;5.1.02.89.001.00001;Belanja Barang dan Jasa BOSP-BOS Reguler;18567632000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0029;Pengelolaan Dana BOS Sekolah Dasar;2.2.01.09.002.00026;DAK Non Fisik-Dana BOSP-BOS Reguler;5.1.02.89.001.00002;Belanja Barang dan Jasa BOSP-BOS Kinerja;426250000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0029;Pengelolaan Dana BOS Sekolah Dasar;2.2.01.09.002.00026;DAK Non Fisik-Dana BOSP-BOS Reguler;5.1.05.08.001.00001;Belanja Hibah Dana BOSP-BOS;1746520000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0029;Pengelolaan Dana BOS Sekolah Dasar;2.2.01.09.002.00026;DAK Non Fisik-Dana BOSP-BOS Reguler;5.2.02.89.001.00001;Belanja Modal Peralatan dan Mesin BOSP-BOS Reguler;4641908000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0043;Pemberian layanan pendampingan bagi satuan pendidikan untuk pencegahan perundungan, kekerasan, dan intoleransi;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.02.001.00003;Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, dan Panitia;7200000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0043;Pemberian layanan pendampingan bagi satuan pendidikan untuk pencegahan perundungan, kekerasan, dan intoleransi;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.04.001.00001;Belanja Perjalanan Dinas Biasa;11060000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0043;Pemberian layanan pendampingan bagi satuan pendidikan untuk pencegahan perundungan, kekerasan, dan intoleransi;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.04.001.00003;Belanja Perjalanan Dinas Dalam Kota;2940000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0043;Pemberian layanan pendampingan bagi satuan pendidikan untuk pencegahan perundungan, kekerasan, dan intoleransi;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.04.001.00004;Belanja Perjalanan Dinas Paket Meeting Dalam Kota;25800000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0046;Pengadaan Perlengkapan Peserta Didik;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.01.001.00024;Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor;7656000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0046;Pengadaan Perlengkapan Peserta Didik;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.01.001.00036;Belanja Alat/Bahan untuk Kegiatan Kantor-Alat/Bahan untuk Kegiatan Kantor Lainnya;25300000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0046;Pengadaan Perlengkapan Peserta Didik;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.04.001.00003;Belanja Perjalanan Dinas Dalam Kota;2940000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0048;Rehabilitasi Sedang/Berat Sarana, Prasarana dan Utilitas Sekolah;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.2.03.01.001.00010;Belanja Modal Bangunan Gedung Tempat Pendidikan;90000000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0050;Penyelenggaraan Proses Belajar Bagi Peserta Didik;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.04.001.00001;Belanja Perjalanan Dinas Biasa;10635000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0050;Penyelenggaraan Proses Belajar Bagi Peserta Didik;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.04.001.00003;Belanja Perjalanan Dinas Dalam Kota;5880000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0050;Penyelenggaraan Proses Belajar Bagi Peserta Didik;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.04.001.00004;Belanja Perjalanan Dinas Paket Meeting Dalam Kota;45000000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.01;Pengelolaan Pendidikan Sekolah Dasar;1.01.02.2.01.0051;Rehabilitasi Sedang/Berat Ruang Kelas Sekolah;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.2.03.01.001.00010;Belanja Modal Bangunan Gedung Tempat Pendidikan;432000000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01.2.22.0.00.01.0000;DINAS PENDIDIKAN DAN KEBUDAYAAN;1.01;URUSAN PEMERINTAHAN BIDANG PENDIDIKAN;1.01.02;PROGRAM PENGELOLAAN PENDIDIKAN;1.01.02.2.02;Pengelolaan Pendidikan Sekolah Menengah Pertama;1.01.02.2.02.0012;Pembangunan Sarana, Prasarana dan Utilitas Sekolah;2.2.01.08.002.00004;DAU yang Ditentukan Penggunaannya Bidang Pendidikan;5.1.02.02.008.00002;Belanja Jasa Konsultansi Perencanaan Arsitektur-Jasa Desain Arsitektural;19108000;
